user_id,is_gone
417,0.110821376955955
419,0.062181840028977954
421,0.03066776883840118
423,0.10832330010776703
424,0.261628191135745
425,0.062181840028977954
430,0.9150124729015545
448,0.18768266361773484
460,0.25490332892764883
462,0.08275311205887315
465,0.3500853687442666
467,0.9792757016261346
474,0.8519944160607571
476,0.09659695919106402
483,0.062181840028977954
485,0.03066776883840118
486,0.5262015754541788
487,0.08014565547610766
498,0.997437865497076
503,0.03066776883840118
504,0.062181840028977954
511,0.062181840028977954
516,0.062181840028977954
522,0.10524418280292647
530,0.9070278838149618
534,0.08014565547610766
543,0.062181840028977954
554,0.062181840028977954
557,0.20761136576995629
561,0.5923460122690954
565,0.6391281050230356
567,0.4021916252744353
570,0.20789130026779368
574,0.2582937602982173
575,0.10263149097521762
578,0.6107827432951275
579,0.03066776883840118
583,0.062181840028977954
586,0.9769277144911992
593,0.2551491673477232
599,0.2052191542731386
601,1.0
602,0.2550027096845197
611,0.062181840028977954
613,0.15580189435309386
615,0.11958819732991151
628,0.22553111599763528
642,0.09370419563016102
650,0.062181840028977954
659,0.2965699087785618
664,0.9904649595524937
672,0.3014288968628739
680,0.03066776883840118
683,0.22460812000984107
693,0.2912270988088766
696,0.03066776883840118
700,0.062181840028977954
704,0.20789130026779368
723,0.19708740309951622
725,0.11997538051782325
726,0.062181840028977954
731,0.062181840028977954
733,0.1030024519675424
736,0.062181840028977954
739,0.21005068497064416
741,0.062181840028977954
744,0.212499082426608
745,0.062181840028977954
747,0.25528814706049835
754,0.649755368101015
757,0.062181840028977954
760,0.03066776883840118
765,1.0
770,0.6220519158028511
779,0.062181840028977954
800,0.0878611659005402
801,0.062181840028977954
804,0.5347397389192282
805,0.062181840028977954
810,0.062181840028977954
820,0.06258607386703532
829,0.062181840028977954
832,0.062181840028977954
837,0.13266045028154744
845,0.062181840028977954
848,0.03066776883840118
850,0.062181840028977954
864,0.062181840028977954
874,0.03066776883840118
880,0.19708740309951622
886,0.7839624256979189
897,0.062181840028977954
898,0.30831343534480865
901,0.8895031997259869
904,1.0
907,0.03066776883840118
918,0.062181840028977954
920,0.6832902040818428
926,0.03066776883840118
933,0.10201772626797981
936,0.054796828041680776
937,0.062181840028977954
952,0.062181840028977954
953,0.2068346402347105
960,0.9161296283701936
970,0.9016208463765527
971,0.062181840028977954
972,0.5537832213067327
973,0.03066776883840118
980,0.6318017568782136
988,0.09439186100219102
999,0.0770269017501107
1003,0.35313025975396983
1010,0.10832330010776703
1023,0.062181840028977954
1041,0.20284709398284684
1044,0.25490332892764883
1049,0.9960172100298162
1054,0.25528814706049835
1055,0.03066776883840118
1059,0.062181840028977954
1061,0.6757050931709532
1068,0.062181840028977954
1071,0.06258607386703532
1083,0.27670477594754117
1087,0.49990899554621093
1092,0.26002343918587634
1099,0.062181840028977954
1100,0.25528814706049835
1102,0.062181840028977954
1115,0.09308330227105475
1131,0.03066776883840118
1132,0.0912883663170581
1134,0.44454074950815
1135,0.062181840028977954
1137,0.2043535431180926
1138,0.10524418280292647
1145,0.13493886916891784
1149,0.29387468247154946
1152,0.062181840028977954
1153,0.5158827664820557
1154,0.22845761404098294
1156,0.5209815064738552
1157,0.08839229650336523
1164,0.902591288202801
1171,0.5549063174968752
1175,0.062181840028977954
1182,0.062181840028977954
1187,1.0
1192,0.13736045146031897
1195,0.03066776883840118
1197,0.05345031391209103
1202,0.062181840028977954
1211,0.262955168796938
1212,0.03066776883840118
1214,0.03066776883840118
1219,0.05978987864041465
1232,0.03066776883840118
1238,0.06258607386703532
1242,0.062181840028977954
1245,0.20664408151092148
1246,0.709250591600303
1253,0.062181840028977954
1263,0.03066776883840118
1269,0.03066776883840118
1273,0.030182596189225978
1274,0.9295923257495421
1275,0.062181840028977954
1276,0.03066776883840118
1279,0.03066776883840118
1280,0.062181840028977954
1285,0.062181840028977954
1288,0.062181840028977954
1302,0.4427670055055461
1307,0.03066776883840118
1308,0.062181840028977954
1309,0.062181840028977954
1313,0.25528814706049835
1314,0.09642717376909964
1322,0.06258607386703532
1325,0.062181840028977954
1332,0.062181840028977954
1334,0.07903044179812645
1339,0.062181840028977954
1340,0.09659695919106402
1341,0.23462783380062757
1347,0.37040278648962266
1349,0.09370419563016102
1354,0.25490332892764883
1356,0.464069248025151
1357,0.03066776883840118
1358,0.3182789598533898
1359,0.991456015212409
1365,0.25490332892764883
1367,0.2222474304197051
1369,0.10201772626797981
1374,0.03066776883840118
1375,0.22845761404098294
1379,0.03066776883840118
1384,0.09336746662204005
1385,0.062181840028977954
1387,0.062181840028977954
1392,0.26167252846664585
1399,0.062181840028977954
1403,0.062181840028977954
1407,0.062181840028977954
1412,0.20597456958385216
1413,0.1973022325895861
1414,0.062181840028977954
1420,0.25262642894607784
1426,0.9961298015803165
1432,0.062181840028977954
1436,0.062181840028977954
1437,0.062181840028977954
1438,0.5914765639373264
1441,1.0
1442,0.2048327958309023
1452,0.062181840028977954
1455,0.05978987864041465
1457,0.4502742220606819
1458,0.25490332892764883
1459,0.9964033613445378
1460,0.1439340422841359
1464,0.22845761404098294
1465,0.062181840028977954
1469,0.10201772626797981
1472,0.4708265769564068
1485,0.03066776883840118
1488,0.666873235368042
1489,0.062181840028977954
1494,0.10013062195045005
1501,0.06258607386703532
1506,0.062181840028977954
1510,0.2540868836960372
1520,0.5317303636373648
1522,0.062181840028977954
1523,0.14079002075231872
1524,0.062181840028977954
1525,0.062181840028977954
1540,0.062181840028977954
1541,0.47655167569447854
1543,0.3811940650336076
1550,0.25490332892764883
1551,0.19050256043479444
1554,0.25530760179376527
1556,0.14150333394707856
1563,0.26094308715524117
1564,0.062181840028977954
1566,0.08364669654356988
1571,0.9990000000000001
1580,0.30544637739673086
1584,0.4816082498202908
1587,0.062181840028977954
1592,0.062181840028977954
1597,0.1845782528021407
1608,0.03066776883840118
1610,0.09659695919106402
1611,0.5750033781023799
1619,0.2123695772270108
1620,0.42563261839046956
1623,0.1463011745930551
1630,0.25490332892764883
1636,0.067842677749861
1640,0.2551491673477232
1641,0.0972035996670604
1646,0.062181840028977954
1650,0.062181840028977954
1658,0.062181840028977954
1667,0.062181840028977954
1674,0.22845761404098294
1689,0.03066776883840118
1690,0.20789130026779368
1693,0.9654266146006887
1704,0.17960036571512478
1706,0.062181840028977954
1713,0.03066776883840118
1716,0.062181840028977954
1717,0.09039736906441292
1719,0.14586633354419
1720,0.26002343918587634
1725,0.43699327395188037
1728,0.03066776883840118
1731,0.46647296912477487
1739,0.10201772626797981
1745,0.062181840028977954
1747,0.23622400261528242
1748,0.8322268211362385
1751,0.4952562451143169
1754,0.03066776883840118
1763,0.062181840028977954
1764,0.062181840028977954
1767,1.0
1771,0.10201772626797981
1775,0.062181840028977954
1777,0.03066776883840118
1779,0.062181840028977954
1782,0.9426053579650892
1783,0.09355685583549
1785,0.21722322688235907
1786,0.17542413026871212
1797,0.20789130026779368
1800,0.3968492864552325
1803,0.20348361583971974
1821,0.1973022325895861
1822,0.687573266514195
1830,0.062181840028977954
1831,0.5397505940646002
1832,0.35466742432791193
1835,0.3158463663747917
1837,0.062181840028977954
1840,0.7987440034026154
1849,0.25650329197647354
1855,0.062181840028977954
1858,0.1030024519675424
1872,0.03066776883840118
1873,0.2985619141540139
1882,0.8111169291764457
1883,0.062181840028977954
1887,0.9160918379964097
1891,0.03066776883840118
1893,0.9931704288258655
1918,0.2499431085659191
1923,0.06258607386703532
1939,0.03066776883840118
1947,0.08364669654356988
1953,0.6041440128089688
1954,0.09017473661373199
1956,0.6577667204604302
1958,0.07656102344978803
1960,0.6482237424283784
1961,0.43272853901265185
1962,0.8733173897650325
1967,0.2436236541283852
1968,0.062181840028977954
1974,0.03066776883840118
1981,0.062181840028977954
1985,0.062181840028977954
1988,0.2680820738463829
1993,0.03066776883840118
1998,0.062181840028977954
2000,0.08125386543755031
2012,0.04737825067182462
2016,0.25490332892764883
2018,0.4419165430201689
2019,0.30582206208389023
2026,0.26585860042797327
2033,0.062181840028977954
2034,0.26002343918587634
2036,0.08512443936050809
2041,0.062181840028977954
2042,0.22845761404098294
2044,0.25490332892764883
2052,0.08006268226007832
2060,0.062181840028977954
2061,0.08577190535332785
2062,0.11549316646458578
2063,0.10013062195045005
2064,0.03066776883840118
2066,0.062181840028977954
2068,0.03066776883840118
2069,0.1500915077405392
2070,0.062181840028977954
2073,0.062181840028977954
2077,0.10013062195045005
2079,0.3326713621166471
2089,0.062181840028977954
2091,0.062181840028977954
2095,0.062181840028977954
2097,0.03066776883840118
2100,0.062181840028977954
2101,0.20723758516424026
2107,0.5020623921539005
2109,0.2277494221420814
2111,0.29467409355634827
2114,0.062181840028977954
2117,0.9765652240988908
2120,0.23221275669247649
2126,0.03066776883840118
2128,0.062181840028977954
2146,0.062181840028977954
2149,0.8081801363968806
2158,0.10524418280292647
2160,0.062181840028977954
2172,0.5127980165985329
2174,0.14861996192160565
2180,0.9997499999999999
2187,0.10201772626797981
2196,0.062181840028977954
2199,0.062181840028977954
2201,0.47698738872009117
2202,0.062181840028977954
2203,0.2512862333003666
2208,0.062181840028977954
2220,1.0
2224,0.06258607386703532
2231,0.14310474040463558
2235,0.062181840028977954
2244,0.062181840028977954
2256,0.062181840028977954
2270,0.8992552901690384
2275,0.062181840028977954
2288,0.03066776883840118
2299,0.25774130589142347
2305,1.0
2306,0.6190158291160599
2309,0.062181840028977954
2313,0.10494155926744746
2316,0.2032106840594432
2317,0.19708740309951622
2326,0.06714665362990627
2338,0.062181840028977954
2343,0.36396830183000506
2346,0.062181840028977954
2347,0.22845761404098294
2362,0.062181840028977954
2364,0.062181840028977954
2365,0.25487312513437965
2372,0.06258607386703532
2376,0.1791888952529475
2379,0.062181840028977954
2380,0.4749013164375963
2382,0.19223470897176229
2384,0.9964033613445378
2389,0.062181840028977954
2397,0.062181840028977954
2398,0.2539534771650149
2401,0.03066776883840118
2411,0.03066776883840118
2423,0.32172147362909925
2426,1.0
2430,0.4360733682781986
2434,0.9784643011197385
2435,0.2985619141540139
2439,0.3126184922720133
2441,0.062181840028977954
2448,0.062181840028977954
2454,0.062181840028977954
2465,0.11821293236490737
2466,0.062181840028977954
2483,0.07792602455712826
2492,0.062181840028977954
2493,0.08860243311041625
2494,0.32560968638234733
2501,0.261628191135745
2504,0.08155865103607068
2506,0.06258607386703532
2517,0.2552825738787455
2518,0.09682471297834713
2521,0.062181840028977954
2524,0.1973022325895861
2527,0.062181840028977954
2531,0.1548083615878824
2535,0.9988879431971539
2540,0.8752431763418614
2544,0.5422196858301563
2545,0.25606881531708797
2551,0.062181840028977954
2552,0.062181840028977954
2558,0.5506168070778966
2562,0.030182596189225978
2563,0.25477497962796025
2568,0.062181840028977954
2572,0.062181840028977954
2584,0.062181840028977954
2585,0.062181840028977954
2590,0.03066776883840118
2593,0.062181840028977954
2596,0.062181840028977954
2603,0.5344975341056754
2607,0.5451585208594475
2610,0.6659653235406031
2623,0.062181840028977954
2628,0.19708740309951622
2629,0.062181840028977954
2633,0.03066776883840118
2645,0.26167252846664585
2646,0.10201772626797981
2653,0.0770269017501107
2667,0.062181840028977954
2668,0.06258607386703532
2669,0.9973863805276849
2671,0.062181840028977954
2676,0.2538553316585955
2688,0.16975963333181882
2699,0.062181840028977954
2714,0.062181840028977954
2715,0.08492517281897376
2720,0.5211913962011311
2722,0.062181840028977954
2723,0.10013062195045005
2728,0.062181840028977954
2738,0.30593099661897116
2747,0.062181840028977954
2757,0.062181840028977954
2760,0.22845761404098294
2763,0.06258607386703532
2769,0.5446074527626709
2771,0.7443784530376741
2772,0.480537177864073
2777,0.062181840028977954
2779,0.062181840028977954
2782,0.28185268282509773
2790,0.062181840028977954
2808,0.6577593493415361
2809,0.062181840028977954
2810,0.062181840028977954
2814,0.062181840028977954
2815,0.2558991168061803
2819,0.4939668576232693
2821,0.08877970759426038
2823,0.12012778231948168
2827,0.3110743555566254
2834,0.17960036571512478
2835,0.05978987864041465
2846,0.062181840028977954
2852,0.062181840028977954
2860,0.8507126413260642
2862,0.8932873780155266
2863,1.0
2864,0.18868398358358196
2866,0.9020360504933695
2868,0.062181840028977954
2869,0.12455242590681591
2871,0.25842716682923966
2880,0.25490332892764883
2884,0.4762275413010162
2889,0.062181840028977954
2893,0.2569785370087458
2897,0.20835038409633866
2898,0.25490332892764883
2906,0.7153003295741209
2907,0.9898945619597792
2911,0.271246048024255
2914,0.9992857142857143
2920,0.5563808206505693
2921,0.23281414772801462
2935,0.062181840028977954
2939,0.35086881724910596
2947,0.25528814706049835
2955,0.062181840028977954
2956,0.062181840028977954
2959,0.03066776883840118
2961,0.1030024519675424
2963,0.062181840028977954
2968,0.062181840028977954
2970,0.08453763489042519
2973,0.9593096123689813
2974,0.19708740309951622
2976,0.6511692079460212
2977,0.6175530468930515
2985,0.062181840028977954
2992,0.2761078021928766
2993,0.03066776883840118
2994,0.30593099661897116
3002,0.6885112287368734
3004,0.062181840028977954
3006,0.030182596189225978
3008,1.0
3010,0.062181840028977954
3013,0.06258607386703532
3017,0.08604763588165393
3024,0.9931891813813073
3028,0.03066776883840118
3031,0.2369654590338053
3040,0.03066776883840118
3043,0.23525286384366917
3048,0.062181840028977954
3054,0.05978987864041465
3055,0.03066776883840118
3059,0.062181840028977954
3075,0.11895885447370698
3077,0.3718402884041043
3079,0.08014565547610766
3080,0.0295482825877071
3082,0.11519621791559398
3086,0.5015009490225039
3093,0.994078374223825
3097,0.062181840028977954
3108,0.19708740309951622
3110,0.9930291473272738
3114,0.5306085758998769
3115,0.756859687085152
3120,0.062181840028977954
3128,0.524769661219583
3136,0.08364669654356988
3141,0.2503549479752329
3145,0.062181840028977954
3156,0.062181840028977954
3160,0.05590243384387789
3169,0.06258607386703532
3170,0.03066776883840118
3171,0.062181840028977954
3172,0.5402729241859267
3191,0.03066776883840118
3192,0.969869310601943
3193,0.062181840028977954
3197,0.062181840028977954
3199,0.062181840028977954
3202,0.062181840028977954
3207,0.054355241593439116
3209,0.062181840028977954
3212,0.2563111050885251
3214,0.20011986284586758
3215,0.10006445739432275
3216,0.1725887142887164
3217,0.5962107463149442
3218,0.062181840028977954
3221,0.06258607386703532
3227,0.22619024959923908
3235,0.3493755663182141
3238,0.25490332892764883
3239,0.9992857142857143
3244,0.062181840028977954
3245,0.03066776883840118
3252,0.03066776883840118
3256,0.062181840028977954
3263,0.062181840028977954
3267,0.4906038719095479
3268,0.03066776883840118
3273,0.062181840028977954
3274,0.6495109802498201
3276,0.2567695206234969
3277,0.03066776883840118
3279,0.062181840028977954
3283,0.08077935169486528
3286,0.062181840028977954
3289,0.03066776883840118
3302,0.062181840028977954
3305,0.5236317102743621
3313,0.13479789607286055
3314,0.703482407259978
3321,0.0821356318193167
3349,0.43048462287773354
3350,0.03066776883840118
3351,0.20836550355935263
3352,0.062181840028977954
3364,0.062181840028977954
3370,0.43642125743639326
3374,0.07996065477250121
3376,0.08453763489042519
3383,0.08453763489042519
3388,0.48974716780620464
3394,0.062181840028977954
3400,0.1845782528021407
3401,0.3091936995290113
3402,0.8578239794983977
3403,0.2538553316585955
3404,0.3717391230570072
3406,0.062181840028977954
3414,1.0
3418,0.995685296122936
3420,0.49466570105779945
3421,0.10413050692834214
3422,0.10013062195045005
3426,0.062181840028977954
3434,0.8513338586970066
3435,0.8640617856518553
3439,0.16975963333181882
3443,0.25530760179376527
3452,0.06258607386703532
3462,0.062181840028977954
3463,0.062181840028977954
3465,0.062181840028977954
3472,0.062181840028977954
3478,0.062181840028977954
3479,0.20917473999982147
3484,0.062181840028977954
3489,0.062181840028977954
3493,0.062181840028977954
3494,0.47338126697202143
3496,0.10201772626797981
3498,0.062181840028977954
3502,0.38355544136742475
3505,0.062181840028977954
3513,0.2499431085659191
3514,0.23773553651495632
3515,0.7482892851717995
3517,0.062181840028977954
3532,0.062181840028977954
3539,0.8717609313564003
3542,0.062181840028977954
3543,0.03066776883840118
3558,0.11958819732991151
3567,0.062181840028977954
3570,0.03066776883840118
3571,0.062181840028977954
3575,0.6752276394076514
3577,0.062181840028977954
3596,0.490072269652017
3603,0.062181840028977954
3608,0.9972222222222222
3609,0.09034832428422745
3617,0.10201772626797981
3628,0.22845761404098294
3631,0.6584171439256608
3637,0.07903044179812645
3640,0.062181840028977954
3641,0.1030024519675424
3649,0.062181840028977954
3650,0.31871073494558444
3653,0.12861319507147193
3662,0.3257715115255653
3663,0.06258607386703532
3665,0.062181840028977954
3671,0.2540868836960372
3672,0.09649885022011367
3674,0.2351777486340265
3681,0.10201772626797981
3686,0.062181840028977954
3688,0.062181840028977954
3689,0.25530760179376527
3690,0.2967811072395309
3691,0.04751523697319449
3693,0.10013062195045005
3696,0.495582177892842
3699,0.08577190535332785
3707,0.4631115013555439
3714,0.062181840028977954
3716,0.062181840028977954
3722,0.10013062195045005
3729,0.33996841948840745
3733,0.08962531707775537
3748,0.7950815782829141
3752,0.2068346402347105
3753,0.20697424945156395
3756,0.10201772626797981
3760,0.11519621791559398
3768,1.0
3769,0.062181840028977954
3772,0.062181840028977954
3773,0.6451394922306077
3776,0.25490332892764883
3781,0.5641441770845448
3782,0.062181840028977954
3790,0.062181840028977954
3793,0.5238287864055369
3794,0.03066776883840118
3803,0.3082184836057842
3804,0.062181840028977954
3805,0.30593099661897116
3810,0.062181840028977954
3811,0.20428737144560724
3818,0.4225580527946749
3820,0.25528814706049835
3826,0.03066776883840118
3830,0.11519621791559398
3832,0.10201772626797981
3835,0.14082577814135716
3845,0.03066776883840118
3850,0.03066776883840118
3851,0.062181840028977954
3852,0.03066776883840118
3862,0.062181840028977954
3872,0.5156439379776283
3874,0.08297345471033835
3877,0.062181840028977954
3878,0.062181840028977954
3885,0.24097349494960632
3889,0.5904739707747948
3890,0.062181840028977954
3894,0.029308932771868648
3902,0.261628191135745
3903,0.062181840028977954
3911,0.062181840028977954
3912,0.09043633848730391
3918,0.10201772626797981
3919,0.20789130026779368
3924,0.5034824053764799
3925,0.08512443936050809
3930,0.062181840028977954
3934,0.3134119699067788
3939,0.8655111414725576
3940,0.99875
3942,0.062181840028977954
3944,0.1281094614725407
3945,0.062181840028977954
3953,0.8843435901809745
3954,0.062181840028977954
3957,0.10013062195045005
3959,0.14622994068676864
3970,0.9875587130504454
3973,0.08453763489042519
3981,0.20789130026779368
3982,0.20428737144560724
3984,0.2563871812626731
3994,0.03066776883840118
3997,0.062181840028977954
4003,0.062181840028977954
4008,0.062181840028977954
4016,0.418930307603511
4018,0.2894337395325762
4021,0.10524418280292647
4035,1.0
4038,0.062181840028977954
4039,0.062181840028977954
4042,0.5510933422411562
4046,0.9988459851551957
4056,0.062181840028977954
4063,0.8779181952751652
4064,0.9993662271875793
4065,0.7193033556044522
4066,0.03066776883840118
4070,0.20927582000813655
4072,0.062181840028977954
4075,0.04751523697319449
4077,0.5952883051628676
4094,0.6383094123645413
4096,0.0930803959968339
4097,0.08594500926198728
4098,0.062181840028977954
4104,0.03066776883840118
4109,0.2965699087785618
4116,0.5194703017017269
4118,0.2511050885106544
4125,0.19660500047481974
4127,0.08453763489042519
4135,0.062181840028977954
4140,0.29537531877850753
4143,0.062181840028977954
4145,0.21005068497064416
4159,0.15291796314134964
4165,0.22845761404098294
4169,0.10201772626797981
4170,0.03066776883840118
4178,0.25490332892764883
4183,0.06258607386703532
4186,0.26063145840686613
4187,0.08839229650336523
4191,0.062181840028977954
4194,0.8669156762854745
4196,0.9926462733385173
4202,0.062181840028977954
4203,0.062181840028977954
4207,0.062181840028977954
4216,0.18912290568093568
4217,0.1650191095865675
4219,1.0
4224,0.9928740824392998
4226,0.062181840028977954
4227,0.062181840028977954
4233,0.25477497962796025
4242,0.4334151503169968
4244,0.5017800061372814
4247,0.37231923913348025
4254,0.9978676470588235
4260,0.062181840028977954
4261,0.2551491673477232
4263,0.062181840028977954
4269,0.9941511552173317
4271,0.062181840028977954
4281,0.03066776883840118
4284,0.06258607386703532
4293,0.03066776883840118
4298,0.062181840028977954
4301,0.25528814706049835
4302,0.062181840028977954
4319,0.08297345471033835
4322,0.9353648331289659
4323,0.062181840028977954
4327,0.10201772626797981
4329,0.20524484662762477
4330,0.25398873818961776
4333,0.062181840028977954
4337,0.7752779333923873
4345,0.5764534547567444
4346,0.10201772626797981
4348,0.062181840028977954
4356,0.03066776883840118
4368,0.20843332670913303
4371,0.062181840028977954
4377,0.10832330010776703
4378,0.32656267231686187
4388,0.10201772626797981
4402,0.03066776883840118
4407,0.062181840028977954
4408,0.41280124456967043
4410,0.1428359398432363
4412,0.062181840028977954
4413,0.10013062195045005
4414,0.30637970201994363
4415,0.062181840028977954
4423,0.062181840028977954
4424,0.22464065084354107
4426,0.2538553316585955
4428,0.062181840028977954
4436,0.3187058191300988
4452,0.15462889380059308
4459,0.8822046801299827
4464,0.0930803959968339
4467,0.1030024519675424
4469,0.062181840028977954
4470,0.10013062195045005
4473,0.19708740309951622
4474,0.03066776883840118
4477,0.062181840028977954
4484,0.062181840028977954
4485,0.22845761404098294
4487,0.20789130026779368
4488,0.21473344421735713
4489,0.1888367710420219
4491,0.03066776883840118
4501,0.25398873818961776
4510,0.062181840028977954
4511,0.710670521009186
4523,0.5129335388270474
4528,0.062181840028977954
4543,0.21593199757250514
4545,0.0824389847618329
4549,0.7786764984830006
4554,0.062181840028977954
4556,0.10201772626797981
4559,0.16910237117892504
4562,0.5376268043708328
4564,0.25477497962796025
4569,0.1795116979341965
4573,0.062181840028977954
4574,0.10201772626797981
4593,0.991456015212409
4594,0.062181840028977954
4595,0.16887696155651283
4600,0.062181840028977954
4603,0.062181840028977954
4604,0.772538506565451
4616,0.2259428588439652
4623,0.35167745125750416
4626,0.6478273455085859
4628,0.03066776883840118
4629,0.09017473661373199
4630,1.0
4635,0.062181840028977954
4643,0.062181840028977954
4650,0.5554365879873161
4651,0.9166108790665574
4668,0.10201772626797981
4671,0.03066776883840118
4672,0.06258607386703532
4676,0.03066776883840118
4677,0.062181840028977954
4689,0.17960036571512478
4690,0.03066776883840118
4691,0.3721231949017229
4706,0.3034181608568987
4707,0.19708740309951622
4717,0.1857266923532271
4722,0.062181840028977954
4724,0.03066776883840118
4727,0.062181840028977954
4728,0.03066776883840118
4736,1.0
4742,0.062181840028977954
4747,0.062181840028977954
4748,0.03066776883840118
4750,0.09682471297834713
4752,0.23888939504986545
4763,0.062181840028977954
4771,0.03066776883840118
4775,0.24022164922745443
4777,0.9932888723562407
4780,0.062181840028977954
4785,0.7165610143418365
4788,0.062181840028977954
4789,0.11519621791559398
4790,1.0
4791,0.062181840028977954
4797,0.5643220400469131
4800,0.03066776883840118
4801,0.8608779612766017
4813,0.062181840028977954
4815,0.062181840028977954
4816,0.5215931392188596
4818,0.062181840028977954
4820,0.1574784363796905
4829,0.10201772626797981
4832,0.062181840028977954
4835,0.9854894820033491
4836,0.062181840028977954
4839,0.337911585753809
4845,0.9223797832243509
4846,0.06258607386703532
4848,0.17960036571512478
4849,0.09659695919106402
4857,0.062181840028977954
4858,0.2996061521829463
4863,0.979882952282998
4872,0.062181840028977954
4876,0.998125
4882,0.07921594972572421
4885,0.06258607386703532
4896,0.6778396768754962
4897,0.5652986650488167
4901,0.062181840028977954
4904,0.062181840028977954
4910,0.3993786646643713
4915,0.3592437808637052
4916,0.8756263480709863
4924,0.062181840028977954
4926,0.28851932014004683
4927,0.30182678889640724
4928,0.062181840028977954
4932,0.20524484662762477
4938,0.062181840028977954
4940,0.062181840028977954
4948,0.062181840028977954
4951,0.3082184836057842
4960,0.2965699087785618
4976,0.9797370833900346
4985,0.03066776883840118
4986,0.062181840028977954
4992,0.2722621622061898
4993,0.7256163643555463
4997,0.03066776883840118
5008,0.10201772626797981
5012,0.9962743263170653
5025,0.5111560714337635
5026,0.32403578992819954
5028,0.03066776883840118
5030,0.2106381630102761
5031,0.22624884467293507
5034,0.5097914228089018
5037,0.062181840028977954
5039,0.062181840028977954
5041,0.5201743876651583
5046,0.03066776883840118
5047,0.25528814706049835
5048,0.10201772626797981
5055,0.062181840028977954
5060,0.6403872647269359
5064,0.03066776883840118
5066,0.9530517108941267
5069,0.11728886814230506
5072,0.062181840028977954
5077,0.2985619141540139
5084,0.062181840028977954
5089,0.062181840028977954
5090,0.20737047762584232
5091,0.25503673545867117
5093,0.062181840028977954
5095,0.03066776883840118
5101,0.536768714588838
5103,0.062181840028977954
5104,0.3912320275476169
5106,0.08453763489042519
5107,1.0
5109,0.03066776883840118
5112,0.062181840028977954
5114,0.1468869412729873
5115,0.22845761404098294
5123,0.062181840028977954
5127,0.1985967921727463
5128,0.23454943505852666
5129,0.10832330010776703
5137,0.1435201304772063
5138,0.22313771065762647
5143,0.062181840028977954
5144,0.2579696890528193
5150,0.10524418280292647
5151,0.08676721389175598
5157,0.062181840028977954
5160,0.062181840028977954
5165,0.0777727040815978
5170,0.03066776883840118
5173,0.9935883681535854
5182,0.9984174038066819
5183,0.062181840028977954
5187,0.062181840028977954
5188,0.23525286384366917
5203,0.03066776883840118
5207,0.03066776883840118
5208,0.5070916490053069
5210,0.062181840028977954
5217,0.03066776883840118
5218,0.062181840028977954
5223,0.062181840028977954
5227,0.25487312513437965
5230,0.8291145140120381
5232,0.03066776883840118
5233,0.992573312083454
5236,0.22313771065762647
5245,0.03066776883840118
5248,0.062181840028977954
5249,0.9862822254179558
5252,0.8089014557279236
5261,0.8310840660113545
5264,0.3772153260544153
5267,0.21573603519318169
5268,0.062181840028977954
5269,0.10555856067614465
5271,0.5951869300165655
5274,0.062181840028977954
5275,0.06258607386703532
5280,0.062181840028977954
5281,0.4982390371622531
5284,0.062181840028977954
5285,0.2682383022093656
5291,0.5704958694344819
